,sentence_id,target_index,target_word,synset,context_before,context_after,synset_is_correct,full_sentence,len_sentence,target_word_pos,baseline_random,baseline_first,baseline_last,synonym_similarity,hypernym_similarity,hyponym_similarity,most_common_def_similarity,less_common_def_similarity,f0_synset_frequency,f1_overlapping_words,f2_synset_and_context_after,f3_synset_and_context_before,f4_synset_and_target_similarity,f5_target_and_synset_definition,f6_synset_and_sentence_similarity,f7_target_word_and_sentence_similarity,f8_synset_example_and_sentence_similarity,f9_synset_definition_and_sentence_similarity,f10_lesk_pred_and_target_similarity,model_pred
12962,brown1/tagfiles/br-d01.xml_7,3,most,about.r.07,One of the,widespread features of contemporary thought is the almost universal disbelief in the reality of spirit .,False,One of the most widespread features of contemporary thought is the almost universal disbelief in the reality of spirit .,120,JJS,most.a.01,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,4,1,0.32955837723409404,0.26969320823915705,0.24084675762217753,0.3410781348128406,0.3392898800144268,0.4750610936871108,0.7544972915278494,0.7491622182268871,1.0,False
12781,brown1/tagfiles/br-c04.xml_89,3,sharp,abrupt.s.03,There are some,and whipping lines and some hilariously funny situations - the best of the latter being a mass impromptu plunge into a nightclub tank where a `` mermaid '' is performing .,False,There are some sharp and whipping lines and some hilariously funny situations - the best of the latter being a mass impromptu plunge into a nightclub tank where a `` mermaid '' is performing .,192,JJ,crisp.s.01,sharp.n.02,sharply.r.03,0.27357906408596677,0.11301108091262756,0.11301108091262756,0.22761296459212074,0.29329091185972006,8,0,0.20353400505241023,0.07923514400832762,0.3635834327347516,0.38207872110679336,0.21940209140466238,0.32971977843491396,0.30880540757200825,0.3279245217840142,0.19606807182592642,False
46962,brown1/tagfiles/br-j11.xml_68,16,accepted,accept.v.01,Oliver 's 37 - 1 2 feet is partly based on this report and can be,as probable .,True,Oliver 's 37 - 1 2 feet is partly based on this report and can be accepted as probable .,88,JJ,bear.v.06,accept.v.02,accepted.s.01,0.257062479796501,0.17034768426685534,0.16749243950658507,0.3271201399363778,0.37586479189823435,0,1,0.16597172955088235,0.21001821900936216,0.6786915071425225,0.3271201399363778,0.2799476412259107,0.2899779714435035,0.6753394005706294,0.5173868710434617,0.12381788785954562,True
46963,brown1/tagfiles/br-j11.xml_68,16,accepted,accept.v.07,Oliver 's 37 - 1 2 feet is partly based on this report and can be,as probable .,False,Oliver 's 37 - 1 2 feet is partly based on this report and can be accepted as probable .,88,JJ,take.v.20,accept.v.02,accepted.s.01,0.257062479796501,0.17034768426685534,0.16749243950658507,0.3271201399363778,0.37586479189823435,6,0,0.16597172955088235,0.21001821900936216,0.6786915071425225,0.19423336248781384,0.2799476412259107,0.2899779714435035,0.5849838255963088,0.5946266135490542,0.12381788785954562,False
6947,brown1/tagfiles/br-a15.xml_62,2,accepted,accept.v.08,As Hartweger,"his silver bowl , he said , `` I want to thank coach 's wife for talking him into letting me play '' .",False,"As Hartweger accepted his silver bowl , he said , `` I want to thank coach 's wife for talking him into letting me play '' .",124,JJ,accepted.s.01,accept.v.02,accepted.s.01,0.257062479796501,0.17034768426685534,0.16749243950658507,0.3271201399363778,0.37586479189823435,7,1,0.2587688848485434,0.13705632121498404,0.6786915071425225,0.24928193193151874,0.3047144673878174,0.26750023126682176,0.6514597690076035,0.5954524944948302,0.20778913563168655,False
44614,brown1/tagfiles/br-j09.xml_67,7,active,active.a.03,The latter procedure gave rise to a small,protein peak ( Region 1a ) between Regions 1 and 2 .,False,The latter procedure gave rise to a small active protein peak ( Region 1a ) between Regions 1 and 2 .,101,JJ,active.a.03,active_voice.n.01,active.a.14,0.27919663241540105,0.05998192064854682,,0.37232504852552234,0.3895781611475754,5,1,0.16867736549539333,0.15438939948013988,1.0,0.2232556837212795,0.28415538424030906,0.28415538424030906,0.5862268369617705,0.5383907589645038,1.0,False
49468,brown1/tagfiles/br-j14.xml_8,24,active,active.a.05,On chemical grounds it seems most likely that iodide is first converted to * * f and then to * * f as the,iodinating species .,False,On chemical grounds it seems most likely that iodide is first converted to * * f and then to * * f as the active iodinating species .,133,JJ,active.a.13,active_voice.n.01,active.a.14,0.27919663241540105,0.05998192064854682,,0.37232504852552234,0.3895781611475754,7,0,0.06767333113012826,0.15814205748621465,1.0,0.3645668641095136,0.22248466688179822,0.22248466688179822,0.6948254505060302,0.31126656609550163,0.06328157495180539,False
49597,brown1/tagfiles/br-j14.xml_23,24,active,active.a.07,The finding that the concentration of one of these proteases is increased in thyroid glands from TSH treated animals suggests that this protease may be,in vivo .,False,The finding that the concentration of one of these proteases is increased in thyroid glands from TSH treated animals suggests that this protease may be active in vivo .,168,JJ,active.a.05,active_voice.n.01,active.a.14,0.27919663241540105,0.05998192064854682,,0.37232504852552234,0.3895781611475754,9,2,0.2270942225087912,0.24153640770044751,1.0,0.47039277584344863,0.32263963676444174,0.32263963676444174,0.6148033161314738,0.6729425315772102,0.06328157495180539,False
45983,brown1/tagfiles/br-j10.xml_85,35,active,active.a.12,"This may just be pride in my adopted State of Washington , but certainly I love to visit their mound cities near Yakima and Prosser in July or August , when the bees are in their most",period .,False,"This may just be pride in my adopted State of Washington , but certainly I love to visit their mound cities near Yakima and Prosser in July or August , when the bees are in their most active period .",199,JJ,active_agent.n.01,active_voice.n.01,active.a.14,0.27919663241540105,0.05998192064854682,,0.37232504852552234,0.3895781611475754,14,1,0.10408986967615698,0.1721819873789042,1.0,0.13726520165285952,0.22733773880848812,0.22733773880848812,0.660211059040702,0.6831937861861043,0.06328157495180539,False
49598,brown1/tagfiles/br-j14.xml_23,24,active,active.a.14,The finding that the concentration of one of these proteases is increased in thyroid glands from TSH treated animals suggests that this protease may be,in vivo .,False,The finding that the concentration of one of these proteases is increased in thyroid glands from TSH treated animals suggests that this protease may be active in vivo .,168,JJ,active.a.12,active_voice.n.01,active.a.14,0.27919663241540105,0.05998192064854682,,0.37232504852552234,0.3895781611475754,16,1,0.2270942225087912,0.24153640770044751,1.0,0.3895781611475754,0.32263963676444174,0.32263963676444174,0.33076690191091646,0.674696351832414,0.06328157495180539,False
39716,brown1/tagfiles/br-j05.xml_55,2,active,active.n.03,The detergent,is that substance which primarily acts to remove greasy soils .,False,The detergent active is that substance which primarily acts to remove greasy soils .,84,JJ,active.a.11,active_voice.n.01,active.a.14,0.27919663241540105,0.05998192064854682,,0.37232504852552234,0.3895781611475754,2,1,0.1999162080273636,0.1275996915840999,1.0,0.2833237489256397,0.35523668470397385,0.35523668470397385,0.749897367846583,0.6556041512418925,0.06328157495180539,False
40125,brown1/tagfiles/br-j05.xml_83,65,active,active_agent.n.01,"In the over-all process , it is difficult to assign a `` pure '' role to each constituent of a built detergent formulation ; and , indeed , there is no more reason to separate the interrelated roles of the active , builder , antiredeposition agent , etc. than there is to assign individual actions to each of the numerous isomers making up a given commercial organic",.,True,"In the over-all process , it is difficult to assign a `` pure '' role to each constituent of a built detergent formulation ; and , indeed , there is no more reason to separate the interrelated roles of the active , builder , antiredeposition agent , etc. than there is to assign individual actions to each of the numerous isomers making up a given commercial organic active .",375,JJ,active.a.07,active_voice.n.01,active.a.14,0.27919663241540105,0.05998192064854682,,0.37232504852552234,0.3895781611475754,0,2,1.0,0.8355462686037843,0.06328157495180539,0.37232504852552234,0.839829660519676,0.2771439921597542,0.839829660519676,0.630447173625253,0.06328157495180539,True
28655,brown1/tagfiles/br-f43.xml_5,3,actual,actual.s.04,Brief snips of,"events were shown : parades , dances , street scenes .",False,"Brief snips of actual events were shown : parades , dances , street scenes .",76,JJ,actual.s.02,actual.s.02,actual.s.05,0.47697513338298997,,,0.518559705385729,0.4225429635889784,3,0,0.28685583498599476,0.1965850115815539,1.0,0.4332025699277446,0.41549808389325804,0.41549808389325804,0.7617042500778154,0.34978917118959907,1.0,False
30506,brown1/tagfiles/br-g01.xml_39,6,adjective,adjective.n.02,My definition of this much abused,is that a reconstructed rebel is one who is glad that the North won the War .,False,My definition of this much abused adjective is that a reconstructed rebel is one who is glad that the North won the War .,121,JJ,adjective.n.02,adjective.n.02,adjective.a.02,0.5428272848826349,0.22550061410472658,0.10688004781208671,0.34978198627513574,0.17960251458580925,1,2,0.14428777854172123,0.21496093187781537,1.0000000000000002,0.41906403197615505,0.26508810969069796,0.26508810969069796,0.45074009220603867,0.7178068366065466,1.0000000000000002,False
45361,brown1/tagfiles/br-j10.xml_35,10,bigger,adult.s.01,The broods of workers that appear later tend to be,"than the first ones , probably because they are better fed .",False,"The broods of workers that appear later tend to be bigger than the first ones , probably because they are better fed .",118,JJR,big.s.13,large.a.01,big.s.13,0.15524562935531172,,,0.5194841223724121,0.15820056174285269,9,0,0.1685688563262592,0.23968119310221875,0.08036273420759169,0.05202049212422558,0.20936575168092067,0.45763469017641795,0.3039130449857842,0.5766391073289494,1.0,False
48344,brown1/tagfiles/br-j13.xml_14,15,advanced,advance.s.02,"Thus , a child 's Skeletal Age `` dots '' may be classified as ``","'' when they appear above the middle curve , `` moderate '' when they appear immediately above or below the middle curve , and `` delayed '' when they appear below the lower curve .",False,"Thus , a child 's Skeletal Age `` dots '' may be classified as `` advanced '' when they appear above the middle curve , `` moderate '' when they appear immediately above or below the middle curve , and `` delayed '' when they appear below the lower curve .",256,JJ,advance.s.02,advance.v.02,advance.s.02,0.12308711276581742,0.08187231112173665,0.06932130292504464,0.17263367903981494,0.15429833569613488,19,1,0.3141691343960045,0.22987055771700887,0.4604109806404594,0.15429833569613488,0.3189980616362076,0.1949324848653035,0.38094682906575456,0.5145406213146705,0.04434239906947711,False
48895,brown1/tagfiles/br-j13.xml_47,10,advanced,advanced.s.02,"In contrast , for the girl the epiphysis was slightly",at Onset and delayed at Completion .,False,"In contrast , for the girl the epiphysis was slightly advanced at Onset and delayed at Completion .",99,JJ,advanced.s.01,advance.v.02,advance.s.02,0.12308711276581742,0.08187231112173665,0.06932130292504464,0.17263367903981494,0.15429833569613488,13,0,0.16245763567351457,0.21279219469473135,1.0,0.20621239604319347,0.3321953597701155,0.3321953597701155,0.6517629673627579,0.7900987821296416,0.04434239906947711,False
48343,brown1/tagfiles/br-j13.xml_14,15,advanced,advanced.s.03,"Thus , a child 's Skeletal Age `` dots '' may be classified as ``","'' when they appear above the middle curve , `` moderate '' when they appear immediately above or below the middle curve , and `` delayed '' when they appear below the lower curve .",False,"Thus , a child 's Skeletal Age `` dots '' may be classified as `` advanced '' when they appear above the middle curve , `` moderate '' when they appear immediately above or below the middle curve , and `` delayed '' when they appear below the lower curve .",256,JJ,advanced.s.07,advance.v.02,advance.s.02,0.12308711276581742,0.08187231112173665,0.06932130292504464,0.17263367903981494,0.15429833569613488,14,1,0.16594866944396788,0.10592836876991045,1.0,0.1753153747583801,0.1949324848653035,0.1949324848653035,0.4376266442227621,0.7367018811892584,0.04434239906947711,False
48287,brown1/tagfiles/br-j13.xml_10,7,advanced,advanced.s.05,Such classifications may be called `` somewhat,"'' or `` somewhat delayed '' , as the case may be , reserving `` moderate '' for dots upon or close to the mean .",False,"Such classifications may be called `` somewhat advanced '' or `` somewhat delayed '' , as the case may be , reserving `` moderate '' for dots upon or close to the mean .",169,JJ,progress.v.01,advance.v.02,advance.s.02,0.12308711276581742,0.08187231112173665,0.06932130292504464,0.17263367903981494,0.15429833569613488,16,1,0.11494271648152736,0.11202526177351968,1.0,0.3134947665836752,0.1795050411130917,0.1795050411130917,0.19705051188545913,0.6558491354271149,0.04434239906947711,False
26825,brown1/tagfiles/br-f10.xml_36,42,medical,aesculapian.a.01,"Rather , it is typical of the thousands of quacks who use phony therapeutic devices to fatten themselves on the miseries of hundreds of thousands of Americans by robbing them of millions of dollars and luring them away from legitimate , ethical",treatment of serious diseases .,False,"Rather , it is typical of the thousands of quacks who use phony therapeutic devices to fatten themselves on the miseries of hundreds of thousands of Americans by robbing them of millions of dollars and luring them away from legitimate , ethical medical treatment of serious diseases .",284,JJ,medical.a.01,medical.a.01,aesculapian.a.01,0.20391384858446487,0.2219508351223687,,0.2263083719887346,0.17516773106511555,3,3,0.7288798936197273,0.7349948966282145,0.016622331804243273,0.17516773106511555,0.7538123619393645,0.2793419933367606,0.7538123619393645,0.8178742392144097,0.34428528107003764,False
20531,brown1/tagfiles/br-e04.xml_31,16,rustic,agrestic.s.01,"The assisting musicians from the Vienna Octet are somewhat lacking in expertise , but their contribution is",and appealing .,False,"The assisting musicians from the Vienna Octet are somewhat lacking in expertise , but their contribution is rustic and appealing .",130,JJ,bumpkinly.s.01,countrified.s.01,agrestic.s.01,0.2436823935095343,0.08548120872413047,0.13693360133194443,0.15440668158053508,0.14326271063367335,3,1,0.9048155949443841,0.5295634392344276,0.02594477270048643,0.14326271063367335,0.6586797762173375,0.22581585134751841,0.5913610955585893,0.7299739749784678,0.02594477270048643,False
43829,brown1/tagfiles/br-j09.xml_4,6,similar,alike.a.01,"Speer and coworkers , in a","study of blood group antibodies of whole sera , used a series of gradients for elution from DEAE-cellulose .",False,"Speer and coworkers , in a similar study of blood group antibodies of whole sera , used a series of gradients for elution from DEAE-cellulose .",143,JJ,alike.a.01,alike.a.01,exchangeable.s.03,0.29218349744598626,,,0.24797570904956664,0.2669127758588454,1,1,0.13967988730047506,0.07216244250336554,0.08876853467668111,0.6294013594452519,0.12651039722800203,0.2540038304967603,0.28215078331943605,0.42516455725076807,0.3859510165674575,False
49903,brown1/tagfiles/br-j14.xml_58,0,Similar,alike.a.01,,"results might be expected from the influence of drugs or pathological conditions that limit iodide trapping , or organification , or accelerate thyroglobulin proteolysis .",False,"nan Similar results might be expected from the influence of drugs or pathological conditions that limit iodide trapping , or organification , or accelerate thyroglobulin proteolysis .",183,JJ,like.a.01,alike.a.01,exchangeable.s.03,0.20758717821557093,,,0.24797570904956664,0.2669127758588454,1,2,0.16132612026990722,0.04931451745286231,0.1033157543018057,0.6294013594452519,0.15999025157070135,0.3186544776084686,0.37029718151574165,0.6285678261776569,0.3859510165674575,False
38915,brown1/tagfiles/br-j04.xml_104,8,similar,alike.a.01,This sample was contained in a cylindrical container,to that described above .,False,This sample was contained in a cylindrical container similar to that described above .,86,JJ,similar.a.01,alike.a.01,exchangeable.s.03,0.29218349744598626,,,0.24797570904956664,0.2669127758588454,1,1,0.13732763929680433,0.043139266646199007,0.08876853467668111,0.6294013594452519,0.10184736595251141,0.4358204627035562,0.32002787197655724,0.6348546847823082,0.3859510165674575,False
24688,brown1/tagfiles/br-e29.xml_38,15,essential,all-important.s.01,"Consultation with architects , clients , real estate men , fabric houses and furniture companies is",to the proper development of class problems just as in actual work .,False,"Consultation with architects , clients , real estate men , fabric houses and furniture companies is essential to the proper development of class problems just as in actual work .",178,JJ,substantive.a.02,essential.s.01,substantive.a.02,0.3858530941481707,0.2012813977938626,0.253119336447876,0.5199083846643917,0.23956173009353662,3,2,0.6061756817558528,0.6634399723035702,0.06403804707805777,0.320418993296261,0.6769363724029406,0.3184810188137593,0.7614112061478628,0.7106414092283331,0.15524558280399398,False
15187,brown1/tagfiles/br-d02.xml_52,51,American,american.a.02,"It follows , then , provided the possibilities have been exhausted , that the only real alternative is the general viewpoint of the `` left '' , which has been represented on the Continent by Fritz Buri and , to some extent at least , is found in much that is significant in",and English theology .,False,"It follows , then , provided the possibilities have been exhausted , that the only real alternative is the general viewpoint of the `` left '' , which has been represented on the Continent by Fritz Buri and , to some extent at least , is found in much that is significant in American and English theology .",306,JJ,american.n.01,american_english.n.01,american.a.02,0.3650660308597112,0.06553482030134604,0.08122985891379841,0.7845738926223811,0.8305571317791381,4,4,0.9551944937811088,0.6527058503769665,0.9999999999999999,0.8305571317791381,0.7314615235823078,0.7314615235823078,0.7962880891682481,0.8736280888774128,1.0,False
11888,brown1/tagfiles/br-c04.xml_5,17,American,american.a.02,"The story is of a famous strip cartoonist , an arty individual , whose specialty is the",boy and who adopts a 10 - year old to provide him with fresh idea material .,False,"The story is of a famous strip cartoonist , an arty individual , whose specialty is the American boy and who adopts a 10 - year old to provide him with fresh idea material .",173,JJ,american.n.01,american_english.n.01,american.a.02,0.3650660308597112,0.06553482030134604,0.08122985891379841,0.7845738926223811,0.8305571317791381,4,4,0.8004500736520734,0.646727788360269,0.9999999999999999,0.8305571317791381,0.7967399603996493,0.7967399603996493,0.7198049746105336,0.8660703659953705,1.0,False
24389,brown1/tagfiles/br-e29.xml_10,17,American,american.a.02,"One or two of the schools have a five year curriculum , but the usual pattern of",education has limited most of them to the four year plan which seems to be the minimum in acceptable institutions .,False,"One or two of the schools have a five year curriculum , but the usual pattern of American education has limited most of them to the four year plan which seems to be the minimum in acceptable institutions .",205,JJ,american.a.01,american_english.n.01,american.a.02,0.3650660308597112,0.06553482030134604,0.08122985891379841,0.7845738926223811,0.8305571317791381,4,4,0.5488300756215182,0.6077264004846117,0.9999999999999999,0.8305571317791381,0.624276363413268,0.624276363413268,0.7542286833060629,0.8289322987248329,1.0,False
27678,brown1/tagfiles/br-f19.xml_14,4,American,american.n.01,"After all , the average","as he lies and waits for the enemy in Korea or as she scans the newspaper in some vain hope of personal contact with the front is unconcerned that his or her plight is the result of a complex of personal , economic and governmental actions far beyond the normal citizen 's comprehension and control .",True,"After all , the average American as he lies and waits for the enemy in Korea or as she scans the newspaper in some vain hope of personal contact with the front is unconcerned that his or her plight is the result of a complex of personal , economic and governmental actions far beyond the normal citizen 's comprehension and control .",333,JJ,american.a.02,american_english.n.01,american.a.02,0.3650660308597112,0.06553482030134604,0.08122985891379841,0.7845738926223811,0.8305571317791381,0,4,0.6065408164609813,0.4490905503279156,0.9999999999999999,0.7845738926223811,0.6254252504981302,0.6254252504981302,0.6254252504981302,0.8319521789605815,1.0,True
22992,brown1/tagfiles/br-e24.xml_21,1,American,american.n.01,The,is very lucky if he has three .,True,The American is very lucky if he has three .,44,JJ,american.n.03,american_english.n.01,american.a.02,0.3650660308597112,0.06553482030134604,0.08122985891379841,0.7845738926223811,0.8305571317791381,0,0,0.34380213348876176,0.09395844079294782,0.9999999999999999,0.7845738926223811,0.4943633969183618,0.4943633969183618,0.4943633969183618,0.6824440425097734,1.0,True
27680,brown1/tagfiles/br-f19.xml_14,4,American,american.n.03,"After all , the average","as he lies and waits for the enemy in Korea or as she scans the newspaper in some vain hope of personal contact with the front is unconcerned that his or her plight is the result of a complex of personal , economic and governmental actions far beyond the normal citizen 's comprehension and control .",False,"After all , the average American as he lies and waits for the enemy in Korea or as she scans the newspaper in some vain hope of personal contact with the front is unconcerned that his or her plight is the result of a complex of personal , economic and governmental actions far beyond the normal citizen 's comprehension and control .",333,JJ,american.n.01,american_english.n.01,american.a.02,0.3650660308597112,0.06553482030134604,0.08122985891379841,0.7845738926223811,0.8305571317791381,2,4,0.6065408164609813,0.4490905503279156,0.9999999999999999,0.852359447317279,0.6254252504981302,0.6254252504981302,0.6254252504981302,0.7689637921905995,1.0,False
19411,brown1/tagfiles/br-e02.xml_52,6,flat,apartment.n.01,I started the seed in a,in June and set out the little pansies in a cold frame .,False,I started the seed in a flat in June and set out the little pansies in a cold frame .,85,JJ,flat.s.01,flat.n.02,directly.r.04,0.18073450934939464,0.13156503867316996,0.15013353232610657,0.1859146541500995,0.22322102863043247,6,1,0.10213889787030025,0.11111270540510186,0.27727021876899527,0.3930433385878442,0.1354387084132472,0.40159265213859463,0.6063184269829293,0.7061182871722573,1.0,False
19412,brown1/tagfiles/br-e02.xml_52,6,flat,apartment.n.01,I started the seed in a,in June and set out the little pansies in a cold frame .,False,I started the seed in a flat in June and set out the little pansies in a cold frame .,85,JJ,two-dimensional.s.02,flat.n.02,directly.r.04,0.18073450934939464,0.13156503867316996,0.15013353232610657,0.1859146541500995,0.22322102863043247,6,1,0.10213889787030025,0.11111270540510186,0.27727021876899527,0.3930433385878442,0.1354387084132472,0.40159265213859463,0.6063184269829293,0.7061182871722573,1.0,False
11667,brown1/tagfiles/br-c02.xml_78,11,related,associate.v.01,"Strange , but true - authenticity and realism often are n't",at all .,True,"Strange , but true - authenticity and realism often are n't related at all .",76,JJ,relate.v.03,refer.v.02,related.a.02,0.20455413569238065,0.046758178341722065,0.11039281259126521,0.4081321085164516,0.3734492901181718,0,0,0.07968896616893749,0.11417618227583605,0.19619269341275322,0.4081321085164516,0.13495039330410535,0.2955614573191904,0.670594446211341,0.6560388436982614,1.0,True
37389,brown1/tagfiles/br-j03.xml_60,8,various,assorted.s.02,The relative forces can be calculated from the,radii of curvature if we assume : ( A ) The surface tension is uniform on the surface of the drop .,True,The relative forces can be calculated from the various radii of curvature if we assume : ( A ) The surface tension is uniform on the surface of the drop .,154,JJ,versatile.s.01,respective.s.01,versatile.s.01,0.5253134341399626,,,0.5005827733363201,0.47672729780443646,0,1,0.09543905356508069,0.144157358636169,0.5847595761419464,0.5005827733363201,0.15683694133600593,0.2864379730912827,0.21331246827513933,0.682524129481566,0.5847595761419464,True
21939,brown1/tagfiles/br-e21.xml_49,14,various,assorted.s.02,"If the site is on a reservoir , the level of the water at",seasons as it affects recreation should be studied .,True,"If the site is on a reservoir , the level of the water at various seasons as it affects recreation should be studied .",118,JJ,respective.s.01,respective.s.01,versatile.s.01,0.5253134341399626,,,0.5005827733363201,0.47672729780443646,0,1,0.09692423625682905,0.07045835196360746,0.5847595761419464,0.5005827733363201,0.1397272879649978,0.3115329709978812,0.18401986643171742,0.6611523094937531,0.5847595761419464,True
